0,9.338189,10.258743,0.011830,0.009135
1,9.540479,10.207442,0.011842,0.009109
2,9.751633,10.153213,0.011852,0.009084
3,9.971674,10.096111,0.011859,0.009060
4,10.200575,10.036201,0.011863,0.009036
5,10.438251,9.973550,0.011864,0.009013
6,10.684554,9.908236,0.011862,0.008990
7,10.939267,9.840338,0.011858,0.008968
8,11.202098,9.769944,0.011850,0.008947
9,11.472673,9.697145,0.011838,0.008927
10,11.750538,9.622039,0.011824,0.008907
11,12.035150,9.544727,0.011806,0.008889
12,12.325881,9.465314,0.011784,0.008871
13,12.622011,9.383912,0.011760,0.008855
14,12.922737,9.300633,0.011731,0.008839
15,13.227173,9.215595,0.011699,0.008825
16,13.534354,9.128915,0.011664,0.008812
17,13.843244,9.040718,0.011625,0.008800
18,14.152746,8.951126,0.011583,0.008789
19,14.461707,8.860266,0.011537,0.008780
20,14.768937,8.768264,0.011488,0.008772
21,15.073214,8.675248,0.011436,0.008766
22,15.373301,8.581347,0.011381,0.008761
23,15.667959,8.486688,0.011323,0.008758
24,15.955958,8.391401,0.011262,0.008756
25,16.236094,8.295613,0.011198,0.008755
26,16.507201,8.199450,0.011132,0.008757
27,16.768161,8.103037,0.011063,0.008760
28,17.017916,8.006498,0.010993,0.008765
29,17.255480,7.909955,0.010920,0.008771
30,17.479944,7.813528,0.010845,0.008779
31,17.690484,7.717332,0.010769,0.008789
32,17.886367,7.621484,0.010691,0.008801
33,18.066953,7.526095,0.010612,0.008814
34,18.231701,7.431273,0.010532,0.008830
35,18.380165,7.337124,0.010451,0.008847
36,18.511997,7.243752,0.010369,0.008866
37,18.626944,7.151254,0.010286,0.008887
38,18.724844,7.059727,0.010203,0.008910
39,18.805625,6.969264,0.010119,0.008934
40,18.869299,6.879953,0.010036,0.008961
41,18.915956,6.791881,0.009952,0.008989
42,18.945760,6.705129,0.009869,0.009019
43,18.958943,6.619778,0.009786,0.009051
44,18.955798,6.535902,0.009703,0.009085
45,18.936673,6.453575,0.009620,0.009121
46,18.901966,6.372867,0.009538,0.009159
47,18.852117,6.293845,0.009457,0.009198
48,18.787602,6.216573,0.009377,0.009240
49,18.708931,6.141112,0.009297,0.009283
50,18.616637,6.067523,0.009218,0.009327
51,18.511275,5.995862,0.009141,0.009374
52,18.393415,5.926185,0.009064,0.009423
53,18.263638,5.858545,0.008989,0.009473
54,18.122533,5.792993,0.008915,0.009525
55,17.970690,5.729581,0.008842,0.009578
56,17.808700,5.668357,0.008770,0.009633
57,17.637152,5.609371,0.008699,0.009690
58,17.456626,5.552670,0.008630,0.009749
59,17.267695,5.498301,0.008562,0.009809
60,17.070922,5.446312,0.008496,0.009871
61,16.866855,5.396752,0.008431,0.009934
62,16.656031,5.349669,0.008368,0.009999
63,16.438970,5.305111,0.008306,0.010065
64,16.216174,5.263131,0.008245,0.010133
65,15.988132,5.223780,0.008186,0.010202
66,15.755312,5.187112,0.008129,0.010272
67,15.518163,5.153185,0.008073,0.010344
68,15.277119,5.122059,0.008018,0.010418
69,15.032593,5.093796,0.007965,0.010492
70,14.784978,5.068465,0.007913,0.010568
71,14.534653,5.046135,0.007863,0.010645
72,14.281974,5.026885,0.007814,0.010723
73,14.027281,5.010795,0.007767,0.010802
74,13.770899,4.997955,0.007721,0.010883
75,13.513131,4.988460,0.007677,0.010964
76,13.254268,4.982414,0.007634,0.011047
77,12.994584,4.979928,0.007593,0.011130
78,12.734335,4.981123,0.007553,0.011215
79,12.473767,4.986133,0.007514,0.011300
80,12.213109,4.995102,0.007477,0.011386
81,11.952578,5.008185,0.007441,0.011473
82,11.692379,5.025554,0.007406,0.011560
83,11.432706,5.047397,0.007373,0.011648
84,11.173740,5.073916,0.007341,0.011736
85,10.915653,5.105336,0.007310,0.011825
86,10.658610,5.141901,0.007281,0.011914
87,10.402766,5.183877,0.007253,0.012004
88,10.148266,5.231557,0.007226,0.012094
89,9.895252,5.285260,0.007201,0.012183
90,9.643858,5.345338,0.007176,0.012273
91,9.394213,5.412172,0.007153,0.012363
92,9.146440,5.486183,0.007131,0.012452
93,8.900661,5.567829,0.007110,0.012541
94,8.656990,5.657613,0.007091,0.012630
95,8.415544,5.756082,0.007072,0.012717
96,8.176433,5.863835,0.007055,0.012804
97,7.939768,5.981525,0.007038,0.012890
98,7.705658,6.109863,0.007023,0.012974
99,7.474211,6.249618,0.007009,0.013058
100,7.245538,6.401629,0.006996,0.013139
101,7.019745,6.566798,0.006984,0.013219
102,6.796941,6.746097,0.006973,0.013296
103,6.577237,6.940567,0.006963,0.013371
104,6.360743,7.151319,0.006954,0.013443
105,6.147568,7.379527,0.006946,0.013513
106,5.937825,7.626423,0.006940,0.013578
107,5.731625,7.893289,0.006934,0.013640
108,5.529079,8.181439,0.006929,0.013698
109,5.330300,8.492203,0.006925,0.013752
110,5.135397,8.826899,0.006922,0.013800
111,4.944481,9.186802,0.006921,0.013843
112,4.757657,9.573106,0.006920,0.013881
113,4.575031,9.986873,0.006920,0.013912
114,4.396702,10.428986,0.006922,0.013936
115,4.222767,10.900085,0.006924,0.013954
116,4.053315,11.400510,0.006928,0.013964
117,3.888431,11.930232,0.006933,0.013966
118,3.728190,12.488800,0.006939,0.013959
119,3.572660,13.075279,0.006947,0.013945
120,3.421899,13.688214,0.006955,0.013921
121,3.275955,14.325599,0.006965,0.013889
122,3.134865,14.984869,0.006977,0.013847
123,2.998654,15.662915,0.006989,0.013797
124,2.867336,16.356119,0.007004,0.013738
125,2.740911,17.060411,0.007020,0.013670
126,2.619366,17.771350,0.007037,0.013593
127,2.502679,18.484217,0.007057,0.013508
128,2.390810,19.194117,0.007077,0.013416
129,2.283712,19.896092,0.007100,0.013316
130,2.181323,20.585233,0.007125,0.013209
131,2.083570,21.256775,0.007151,0.013095
132,1.990372,21.906200,0.007179,0.012976
133,1.901635,22.529310,0.007210,0.012851
134,1.817260,23.122294,0.007242,0.012722
135,1.737137,23.681775,0.007276,0.012588
136,1.661151,24.204844,0.007313,0.012451
137,1.589182,24.689072,0.007351,0.012310
138,1.521104,25.132516,0.007392,0.012168
139,1.456788,25.533709,0.007435,0.012023
140,1.396103,25.891638,0.007479,0.011876
141,1.338915,26.205723,0.007526,0.011729
142,1.285090,26.475781,0.007576,0.011580
143,1.234495,26.701989,0.007627,0.011432
144,1.186997,26.884852,0.007681,0.011284
145,1.142463,27.025156,0.007736,0.011136
146,1.100765,27.123938,0.007794,0.010988
147,1.061775,27.182442,0.007855,0.010842
148,1.025369,27.202086,0.007917,0.010697
149,0.991427,27.184431,0.007982,0.010554
150,0.959832,27.131145,0.008048,0.010412
151,0.930471,27.043980,0.008117,0.010272
152,0.903235,26.924744,0.008188,0.010134
153,0.878020,26.775279,0.008261,0.009998
154,0.854727,26.597443,0.008337,0.009864
155,0.833259,26.393089,0.008414,0.009733
156,0.813525,26.164054,0.008494,0.009604
157,0.795440,25.912143,0.008576,0.009478
158,0.778920,25.639122,0.008659,0.009354
159,0.763888,25.346708,0.008745,0.009233
160,0.750271,25.036560,0.008833,0.009114
161,0.737999,24.710275,0.008923,0.008999
162,0.727007,24.369386,0.009015,0.008885
163,0.717234,24.015356,0.009110,0.008775
164,0.708622,23.649576,0.009206,0.008667
165,0.701118,23.273367,0.009304,0.008562
166,0.694672,22.887978,0.009404,0.008460
167,0.689237,22.494584,0.009506,0.008360
168,0.684770,22.094292,0.009610,0.008263
169,0.681231,21.688137,0.009716,0.008168
170,0.678582,21.277088,0.009824,0.008076
