0,9.337813,11.685916,0.008107,0.010654
1,9.182614,11.825042,0.008103,0.010648
2,9.027830,11.965768,0.008101,0.010640
3,8.873578,12.107831,0.008100,0.010631
4,8.719968,12.250954,0.008100,0.010619
5,8.567110,12.394843,0.008102,0.010607
6,8.415105,12.539187,0.008106,0.010592
7,8.264053,12.683660,0.008111,0.010576
8,8.114047,12.827924,0.008118,0.010559
9,7.965178,12.971628,0.008127,0.010539
10,7.817532,13.114410,0.008137,0.010518
11,7.671192,13.255899,0.008149,0.010496
12,7.526235,13.395718,0.008162,0.010472
13,7.382738,13.533485,0.008177,0.010446
14,7.240770,13.668815,0.008194,0.010419
15,7.100400,13.801321,0.008213,0.010390
16,6.961691,13.930621,0.008233,0.010360
17,6.824705,14.056333,0.008255,0.010328
18,6.689499,14.178083,0.008279,0.010295
19,6.556127,14.295506,0.008304,0.010261
20,6.424641,14.408244,0.008331,0.010225
21,6.295089,14.515955,0.008360,0.010188
22,6.167516,14.618309,0.008391,0.010150
23,6.041965,14.714993,0.008423,0.010111
24,5.918476,14.805710,0.008458,0.010070
25,5.797086,14.890182,0.008494,0.010029
26,5.677829,14.968154,0.008531,0.009987
27,5.560737,15.039389,0.008571,0.009943
28,5.445840,15.103673,0.008612,0.009899
29,5.333165,15.160816,0.008655,0.009854
30,5.222736,15.210649,0.008700,0.009809
31,5.114576,15.253028,0.008747,0.009763
32,5.008705,15.287832,0.008795,0.009716
33,4.905141,15.314964,0.008845,0.009668
34,4.803900,15.334349,0.008897,0.009621
35,4.704997,15.345936,0.008951,0.009572
36,4.608442,15.349694,0.009007,0.009524
37,4.514246,15.345618,0.009064,0.009475
38,4.422418,15.333719,0.009123,0.009426
39,4.332963,15.314030,0.009184,0.009377
40,4.245886,15.286602,0.009246,0.009327
41,4.161190,15.251506,0.009310,0.009278
42,4.078878,15.208827,0.009376,0.009228
43,3.998948,15.158666,0.009444,0.009179
44,3.921400,15.101140,0.009514,0.009129
45,3.846230,15.036378,0.009585,0.009080
46,3.773435,14.964521,0.009658,0.009031
47,3.703010,14.885721,0.009732,0.008982
48,3.634948,14.800139,0.009809,0.008933
49,3.569243,14.707947,0.009887,0.008885
50,3.505886,14.609322,0.009966,0.008837
51,3.444869,14.504447,0.010048,0.008789
52,3.386183,14.393513,0.010131,0.008741
53,3.329819,14.276713,0.010215,0.008694
54,3.275765,14.154244,0.010302,0.008648
